,name,id,FDA Approved
Gene::2107,ETF1,65995,
Gene::8637,EIF4EBP3,65996,
Biological Process::GO:0034249,negative regulation of cellular amide metabolic process,65997,
Biological Process::GO:0006002,fructose 6-phosphate metabolic process,65998,
Biological Process::GO:0008654,phospholipid biosynthetic process,65999,
Biological Process::GO:0060180,female mating behavior,66000,
Biological Process::GO:0031116,positive regulation of microtubule polymerization,66001,
Biological Process::GO:0034599,cellular response to oxidative stress,66002,
Biological Process::GO:0042990,regulation of transcription factor import into nucleus,66003,
Biological Process::GO:0010603,regulation of cytoplasmic mRNA processing body assembly,66004,
Gene::6155,RPL27,66005,
Biological Process::GO:0003014,renal system process,66006,
Gene::5436,POLR2G,66007,
Biological Process::GO:0000291,"nuclear-transcribed mRNA catabolic process, exonucleolytic",66008,
Gene::9779,TBC1D5,66009,
Biological Process::GO:0009894,regulation of catabolic process,66010,
Gene::347902,AMIGO2,66011,
Biological Process::GO:0001704,formation of primary germ layer,66012,
Biological Process::GO:0015760,glucose-6-phosphate transport,66013,
Gene::51449,PCYOX1,66014,
Gene::347517,RAB41,66015,
Biological Process::GO:0021781,glial cell fate commitment,66016,
Biological Process::GO:0046133,pyrimidine ribonucleoside catabolic process,66017,
Biological Process::GO:0009080,pyruvate family amino acid catabolic process,66018,
Gene::51690,LSM7,66019,
Biological Process::GO:0043473,pigmentation,66020,
Biological Process::GO:0010952,positive regulation of peptidase activity,66021,
Biological Process::GO:1901136,carbohydrate derivative catabolic process,66022,
Biological Process::GO:0009954,proximal/distal pattern formation,66023,
Biological Process::GO:0021697,cerebellar cortex formation,66024,
Biological Process::GO:0060395,SMAD protein signal transduction,66025,
Gene::132243,H1FOO,66026,
Biological Process::GO:0016584,nucleosome positioning,66027,
Biological Process::GO:0071363,cellular response to growth factor stimulus,66028,
Biological Process::GO:1900119,positive regulation of execution phase of apoptosis,66029,
Biological Process::GO:0048524,positive regulation of viral process,66030,
Biological Process::GO:0045604,regulation of epidermal cell differentiation,66031,
Biological Process::GO:0006163,purine nucleotide metabolic process,66032,
Biological Process::GO:0050808,synapse organization,66033,
Biological Process::GO:0010624,regulation of Schwann cell proliferation,66034,
Gene::58509,CACTIN,66035,
Gene::11316,COPE,66036,
Biological Process::GO:0033135,regulation of peptidyl-serine phosphorylation,66037,
Biological Process::GO:0035574,histone H4-K20 demethylation,66038,
Biological Process::GO:0002474,antigen processing and presentation of peptide antigen via MHC class I,66039,
Biological Process::GO:0033262,regulation of nuclear cell cycle DNA replication,66040,
Gene::515,ATP5F1,66041,
Biological Process::GO:0010951,negative regulation of endopeptidase activity,66042,
Gene::6832,SUPV3L1,66043,
Biological Process::GO:0002793,positive regulation of peptide secretion,66044,
Biological Process::GO:0000768,syncytium formation by plasma membrane fusion,66045,
Biological Process::GO:0048736,appendage development,66046,
Gene::10294,DNAJA2,66047,
Biological Process::GO:0044539,long-chain fatty acid import,66048,
Biological Process::GO:0016053,organic acid biosynthetic process,66049,
Biological Process::GO:0034329,cell junction assembly,66050,
Biological Process::GO:2000758,positive regulation of peptidyl-lysine acetylation,66051,
Biological Process::GO:0032109,positive regulation of response to nutrient levels,66052,
Biological Process::GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,66053,
Gene::661,POLR3D,66054,
Biological Process::GO:0032728,positive regulation of interferon-beta production,66055,
Biological Process::GO:0042733,embryonic digit morphogenesis,66056,
Biological Process::GO:0032872,regulation of stress-activated MAPK cascade,66057,
Gene::81392,OR2AE1,66058,
Biological Process::GO:0045913,positive regulation of carbohydrate metabolic process,66059,
Biological Process::GO:0051133,regulation of NK T cell activation,66060,
Biological Process::GO:0031400,negative regulation of protein modification process,66061,
Gene::90809,TMEM55B,66062,
Biological Process::GO:0046488,phosphatidylinositol metabolic process,66063,
Biological Process::GO:0071621,granulocyte chemotaxis,66064,
Biological Process::GO:0001678,cellular glucose homeostasis,66065,
Biological Process::GO:0043616,keratinocyte proliferation,66066,
Biological Process::GO:0009143,nucleoside triphosphate catabolic process,66067,
Biological Process::GO:0015711,organic anion transport,66068,
Gene::64426,SUDS3,66069,
Gene::4660,PPP1R12B,66070,
Biological Process::GO:0000712,resolution of meiotic recombination intermediates,66071,
Biological Process::GO:0042098,T cell proliferation,66072,
Gene::10394,PRG3,66073,
Biological Process::GO:0042035,regulation of cytokine biosynthetic process,66074,
Biological Process::GO:0006344,maintenance of chromatin silencing,66075,
Biological Process::GO:0002090,regulation of receptor internalization,66076,
Gene::4848,CNOT2,66077,
Biological Process::GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",66078,
Biological Process::GO:0071897,DNA biosynthetic process,66079,
Biological Process::GO:0001843,neural tube closure,66080,
Biological Process::GO:0015991,ATP hydrolysis coupled proton transport,66081,
Biological Process::GO:0042063,gliogenesis,66082,
Biological Process::GO:0023014,signal transduction by protein phosphorylation,66083,
Gene::8131,NPRL3,66084,
Biological Process::GO:0006839,mitochondrial transport,66085,
Biological Process::GO:0086067,AV node cell to bundle of His cell communication,66086,
Biological Process::GO:0042542,response to hydrogen peroxide,66087,
Gene::23514,SPIDR,66088,
Biological Process::GO:0032787,monocarboxylic acid metabolic process,66089,
Gene::219437,OR5L1,66090,
Gene::8364,HIST1H4C,66091,
Gene::29928,TIMM22,66092,
Biological Process::GO:0071806,protein transmembrane transport,66093,
Biological Process::GO:0090090,negative regulation of canonical Wnt signaling pathway,66094,
Gene::57571,CARNS1,66095,
Biological Process::GO:0006323,DNA packaging,66096,
Gene::2515,ADAM2,66097,
Biological Process::GO:0007339,binding of sperm to zona pellucida,66098,
Gene::8357,HIST1H3H,66099,
Biological Process::GO:0042391,regulation of membrane potential,66100,
Biological Process::GO:0051382,kinetochore assembly,66101,
Gene::28981,IFT81,66102,
Biological Process::GO:0001816,cytokine production,66103,
Biological Process::GO:1903578,regulation of ATP metabolic process,66104,
Gene::50618,ITSN2,66105,
Biological Process::GO:0030307,positive regulation of cell growth,66106,
Biological Process::GO:2001235,positive regulation of apoptotic signaling pathway,66107,
Gene::9139,CBFA2T2,66108,
Biological Process::GO:0009743,response to carbohydrate,66109,
Biological Process::GO:0002366,leukocyte activation involved in immune response,66110,
Biological Process::GO:0009162,deoxyribonucleoside monophosphate metabolic process,66111,
Gene::283820,NOMO2,66112,
Biological Process::GO:0031648,protein destabilization,66113,
Biological Process::GO:1902253,regulation of intrinsic apoptotic signaling pathway by p53 class mediator,66114,
Gene::55008,HERC6,66115,
Gene::8818,DPM2,66116,
Biological Process::GO:0046390,ribose phosphate biosynthetic process,66117,
Biological Process::GO:0060571,morphogenesis of an epithelial fold,66118,
Biological Process::GO:1900025,negative regulation of substrate adhesion-dependent cell spreading,66119,
Gene::83882,TSPAN10,66120,
Gene::3442,IFNA5,66121,
Gene::341276,OR10A2,66122,
Gene::8403,SOX14,66123,
Biological Process::GO:0009649,entrainment of circadian clock,66124,
Biological Process::GO:0097340,inhibition of cysteine-type endopeptidase activity,66125,
Biological Process::GO:0007018,microtubule-based movement,66126,
Biological Process::GO:0010990,regulation of SMAD protein complex assembly,66127,
Biological Process::GO:0097529,myeloid leukocyte migration,66128,
Biological Process::GO:0030326,embryonic limb morphogenesis,66129,
Biological Process::GO:1901068,guanosine-containing compound metabolic process,66130,
Gene::93426,SYCE1,66131,
Biological Process::GO:0007127,meiosis I,66132,
Gene::25851,TECPR1,66133,
Gene::100528032,KLRC4-KLRK1,66134,
Biological Process::GO:0002857,positive regulation of natural killer cell mediated immune response to tumor cell,66135,
Gene::10250,SRRM1,66136,
Biological Process::GO:0051028,mRNA transport,66137,
Gene::22901,ARSG,66138,
Biological Process::GO:0003160,endocardium morphogenesis,66139,
Biological Process::GO:0048167,regulation of synaptic plasticity,66140,
Biological Process::GO:0048469,cell maturation,66141,
Biological Process::GO:1902592,multi-organism membrane budding,66142,
Gene::10634,GAS2L1,66143,
Biological Process::GO:1901880,negative regulation of protein depolymerization,66144,
Biological Process::GO:0030203,glycosaminoglycan metabolic process,66145,
Biological Process::GO:0051146,striated muscle cell differentiation,66146,
Biological Process::GO:0045013,carbon catabolite repression of transcription,66147,
Biological Process::GO:0000012,single strand break repair,66148,
Biological Process::GO:0001942,hair follicle development,66149,
Gene::25888,ZNF473,66150,
Biological Process::GO:0008334,histone mRNA metabolic process,66151,
Biological Process::GO:0046755,viral budding,66152,
Biological Process::GO:0042180,cellular ketone metabolic process,66153,
Biological Process::GO:0032374,regulation of cholesterol transport,66154,
Biological Process::GO:0003278,apoptotic process involved in heart morphogenesis,66155,
Biological Process::GO:0061687,detoxification of inorganic compound,66156,
Biological Process::GO:0002706,regulation of lymphocyte mediated immunity,66157,
Biological Process::GO:0042753,positive regulation of circadian rhythm,66158,
Biological Process::GO:0008156,negative regulation of DNA replication,66159,
Gene::790955,UQCC3,66160,
Biological Process::GO:1901293,nucleoside phosphate biosynthetic process,66161,
Biological Process::GO:0010592,positive regulation of lamellipodium assembly,66162,
Biological Process::GO:0006140,regulation of nucleotide metabolic process,66163,
Gene::390992,HES3,66164,
Biological Process::GO:0021783,preganglionic parasympathetic fiber development,66165,
Biological Process::GO:0045137,development of primary sexual characteristics,66166,
Gene::84283,TMEM79,66167,
Biological Process::GO:0042335,cuticle development,66168,
Biological Process::GO:0055002,striated muscle cell development,66169,
Biological Process::GO:1904667,negative regulation of ubiquitin protein ligase activity,66170,
Biological Process::GO:0006090,pyruvate metabolic process,66171,
Biological Process::GO:0070838,divalent metal ion transport,66172,
Biological Process::GO:0071480,cellular response to gamma radiation,66173,
Gene::442117,GALNTL6,66174,
Biological Process::GO:0019082,viral protein processing,66175,
Gene::393046,OR2A5,66176,
Gene::9747,TCAF1,66177,
Gene::442184,OR2B3,66178,
Biological Process::GO:0006109,regulation of carbohydrate metabolic process,66179,
Gene::259290,TAS2R31,66180,
Biological Process::GO:0046641,positive regulation of alpha-beta T cell proliferation,66181,
Gene::57463,AMIGO1,66182,
Biological Process::GO:0034381,plasma lipoprotein particle clearance,66183,
Biological Process::GO:0008016,regulation of heart contraction,66184,
Gene::284352,PPP1R37,66185,
Biological Process::GO:0035305,negative regulation of dephosphorylation,66186,
Gene::390037,OR52I1,66187,
Biological Process::GO:0010872,regulation of cholesterol esterification,66188,
Biological Process::GO:0001580,detection of chemical stimulus involved in sensory perception of bitter taste,66189,
